year,set,cohort_type,cohort,theme_id,theme_label,count,cohort_n,prevalence
2024,D - Boundaries of Humanity,burn_status,Unknown,t1,loss / love / humans,1,16,0.0625
2024,D - Boundaries of Humanity,burn_status,Unknown,t0,different / don / work,1,16,0.0625
2024,D - Boundaries of Humanity,burn_status,Unknown,t5,emotions / can / humans,2,16,0.125
2024,D - Boundaries of Humanity,burn_status,Unknown,t2,soul / language / experience,1,16,0.0625
2024,D - Boundaries of Humanity,burn_status,Unknown,t8,empathy / emotion / cool,1,16,0.0625
2024,D - Boundaries of Humanity,burn_status,Unknown,t3,self / human / intelligence,1,16,0.0625
2024,D - Boundaries of Humanity,gender,M,t6,compassion / future / only,11,43,0.255814
2024,D - Boundaries of Humanity,gender,M,t9,drink / more / moral,6,43,0.139535
2024,D - Boundaries of Humanity,gender,M,t4,capacity / being / bad,4,43,0.093023
2024,D - Boundaries of Humanity,gender,M,t0,different / don / work,2,43,0.046512
2024,D - Boundaries of Humanity,gender,M,t5,emotions / can / humans,7,43,0.162791
2024,D - Boundaries of Humanity,gender,M,t7,love / hope / empathy,4,43,0.093023
2024,D - Boundaries of Humanity,gender,M,t3,self / human / intelligence,6,43,0.139535
2024,D - Boundaries of Humanity,gender,M,t8,empathy / emotion / cool,1,43,0.023256
2024,D - Boundaries of Humanity,gender,M,t2,soul / language / experience,2,43,0.046512
2024,D - Boundaries of Humanity,gender,F,t6,compassion / future / only,6,39,0.153846
2024,D - Boundaries of Humanity,gender,F,t8,empathy / emotion / cool,5,39,0.128205
2024,D - Boundaries of Humanity,gender,F,t5,emotions / can / humans,5,39,0.128205
2024,D - Boundaries of Humanity,gender,F,t7,love / hope / empathy,6,39,0.153846
2024,D - Boundaries of Humanity,gender,F,t1,loss / love / humans,1,39,0.025641
2024,D - Boundaries of Humanity,gender,F,t9,drink / more / moral,3,39,0.076923
2024,D - Boundaries of Humanity,gender,F,t3,self / human / intelligence,1,39,0.025641
2024,D - Boundaries of Humanity,gender,F,t4,capacity / being / bad,5,39,0.128205
2024,D - Boundaries of Humanity,gender,F,t0,different / don / work,3,39,0.076923
2024,D - Boundaries of Humanity,gender,F,t2,soul / language / experience,4,39,0.102564
2024,D - Boundaries of Humanity,region,US Other,t6,compassion / future / only,11,47,0.234043
2024,D - Boundaries of Humanity,region,US Other,t5,emotions / can / humans,8,47,0.170213
2024,D - Boundaries of Humanity,region,US Other,t8,empathy / emotion / cool,2,47,0.042553
2024,D - Boundaries of Humanity,region,US Other,t0,different / don / work,3,47,0.06383
2024,D - Boundaries of Humanity,region,US Other,t7,love / hope / empathy,7,47,0.148936
2024,D - Boundaries of Humanity,region,US Other,t9,drink / more / moral,4,47,0.085106
2024,D - Boundaries of Humanity,region,US Other,t4,capacity / being / bad,5,47,0.106383
2024,D - Boundaries of Humanity,region,US Other,t2,soul / language / experience,4,47,0.085106
2024,D - Boundaries of Humanity,region,US Other,t1,loss / love / humans,1,47,0.021277
2024,D - Boundaries of Humanity,region,US Other,t3,self / human / intelligence,2,47,0.042553
2024,D - Boundaries of Humanity,region,Local/West,t9,drink / more / moral,5,45,0.111111
2024,D - Boundaries of Humanity,region,Local/West,t4,capacity / being / bad,4,45,0.088889
2024,D - Boundaries of Humanity,region,Local/West,t5,emotions / can / humans,5,45,0.111111
2024,D - Boundaries of Humanity,region,Local/West,t1,loss / love / humans,1,45,0.022222
2024,D - Boundaries of Humanity,region,Local/West,t3,self / human / intelligence,5,45,0.111111
2024,D - Boundaries of Humanity,region,Local/West,t6,compassion / future / only,8,45,0.177778
2024,D - Boundaries of Humanity,region,Local/West,t7,love / hope / empathy,7,45,0.155556
2024,D - Boundaries of Humanity,region,Local/West,t8,empathy / emotion / cool,5,45,0.111111
2024,D - Boundaries of Humanity,region,Local/West,t0,different / don / work,3,45,0.066667
2024,D - Boundaries of Humanity,region,Local/West,t2,soul / language / experience,2,45,0.044444
2024,D - Boundaries of Humanity,age_band,40s,t6,compassion / future / only,6,20,0.3
2024,D - Boundaries of Humanity,age_band,40s,t7,love / hope / empathy,3,20,0.15
2024,D - Boundaries of Humanity,age_band,40s,t5,emotions / can / humans,3,20,0.15
2024,D - Boundaries of Humanity,age_band,40s,t2,soul / language / experience,2,20,0.1
2024,D - Boundaries of Humanity,age_band,40s,t4,capacity / being / bad,3,20,0.15
2024,D - Boundaries of Humanity,age_band,40s,t1,loss / love / humans,1,20,0.05
2024,D - Boundaries of Humanity,age_band,40s,t0,different / don / work,1,20,0.05
2024,D - Boundaries of Humanity,age_band,40s,t3,self / human / intelligence,1,20,0.05
2024,D - Boundaries of Humanity,age_band,30s,t5,emotions / can / humans,3,33,0.090909
2024,D - Boundaries of Humanity,age_band,30s,t4,capacity / being / bad,2,33,0.060606
2024,D - Boundaries of Humanity,age_band,30s,t8,empathy / emotion / cool,6,33,0.181818
2024,D - Boundaries of Humanity,age_band,30s,t6,compassion / future / only,8,33,0.242424
2024,D - Boundaries of Humanity,age_band,30s,t0,different / don / work,3,33,0.090909
2024,D - Boundaries of Humanity,age_band,30s,t9,drink / more / moral,3,33,0.090909
2024,D - Boundaries of Humanity,age_band,30s,t7,love / hope / empathy,4,33,0.121212
2024,D - Boundaries of Humanity,age_band,30s,t3,self / human / intelligence,2,33,0.060606
2024,D - Boundaries of Humanity,age_band,30s,t2,soul / language / experience,2,33,0.060606
2024,D - Boundaries of Humanity,age_band,<30,t9,drink / more / moral,3,19,0.157895
2024,D - Boundaries of Humanity,age_band,<30,t5,emotions / can / humans,4,19,0.210526
2024,D - Boundaries of Humanity,age_band,<30,t6,compassion / future / only,2,19,0.105263
2024,D - Boundaries of Humanity,age_band,<30,t3,self / human / intelligence,2,19,0.105263
2024,D - Boundaries of Humanity,age_band,<30,t7,love / hope / empathy,2,19,0.105263
2024,D - Boundaries of Humanity,age_band,<30,t4,capacity / being / bad,3,19,0.157895
2024,D - Boundaries of Humanity,age_band,<30,t2,soul / language / experience,2,19,0.105263
2024,D - Boundaries of Humanity,age_band,<30,t8,empathy / emotion / cool,1,19,0.052632
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t6,compassion / future / only,5,18,0.277778
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t0,different / don / work,2,18,0.111111
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t5,emotions / can / humans,1,18,0.055556
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t4,capacity / being / bad,2,18,0.111111
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t9,drink / more / moral,2,18,0.111111
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t7,love / hope / empathy,1,18,0.055556
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t1,loss / love / humans,1,18,0.055556
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t3,self / human / intelligence,2,18,0.111111
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t8,empathy / emotion / cool,1,18,0.055556
2024,D - Boundaries of Humanity,burn_statusxregion,Sophomore | US Other,t2,soul / language / experience,1,18,0.055556
2024,D - Boundaries of Humanity,genderxregion,M | US Other,t6,compassion / future / only,5,18,0.277778
2024,D - Boundaries of Humanity,genderxregion,M | US Other,t0,different / don / work,2,18,0.111111
2024,D - Boundaries of Humanity,genderxregion,M | US Other,t5,emotions / can / humans,5,18,0.277778
2024,D - Boundaries of Humanity,genderxregion,M | US Other,t7,love / hope / empathy,1,18,0.055556
2024,D - Boundaries of Humanity,genderxregion,M | US Other,t4,capacity / being / bad,3,18,0.166667
2024,D - Boundaries of Humanity,genderxregion,M | US Other,t3,self / human / intelligence,1,18,0.055556
2024,D - Boundaries of Humanity,genderxregion,M | US Other,t9,drink / more / moral,1,18,0.055556
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t9,drink / more / moral,5,22,0.227273
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t4,capacity / being / bad,1,22,0.045455
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t5,emotions / can / humans,2,22,0.090909
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t6,compassion / future / only,5,22,0.227273
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t7,love / hope / empathy,3,22,0.136364
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t3,self / human / intelligence,4,22,0.181818
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t8,empathy / emotion / cool,1,22,0.045455
2024,D - Boundaries of Humanity,genderxregion,M | Local/West,t2,soul / language / experience,1,22,0.045455
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t6,compassion / future / only,4,20,0.2
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t8,empathy / emotion / cool,2,20,0.1
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t7,love / hope / empathy,3,20,0.15
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t9,drink / more / moral,3,20,0.15
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t4,capacity / being / bad,2,20,0.1
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t0,different / don / work,1,20,0.05
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t2,soul / language / experience,3,20,0.15
2024,D - Boundaries of Humanity,genderxregion,F | US Other,t5,emotions / can / humans,2,20,0.1
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t5,emotions / can / humans,3,19,0.157895
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t1,loss / love / humans,1,19,0.052632
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t3,self / human / intelligence,1,19,0.052632
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t4,capacity / being / bad,3,19,0.157895
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t7,love / hope / empathy,3,19,0.157895
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t8,empathy / emotion / cool,3,19,0.157895
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t6,compassion / future / only,2,19,0.105263
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t0,different / don / work,2,19,0.105263
2024,D - Boundaries of Humanity,genderxregion,F | Local/West,t2,soul / language / experience,1,19,0.052632
2024,K - Diversity & Inclusion,burn_status,Sophomore,t4,sure / bit / watch,4,27,0.148148
2024,K - Diversity & Inclusion,burn_status,Sophomore,t2,others / express / census,4,27,0.148148
2024,K - Diversity & Inclusion,burn_status,Sophomore,t6,sometimes / english / hot,3,27,0.111111
2024,K - Diversity & Inclusion,burn_status,Sophomore,t3,look / sometimes / care,6,27,0.222222
2024,K - Diversity & Inclusion,burn_status,Sophomore,t1,more / much / way,2,27,0.074074
2024,K - Diversity & Inclusion,burn_status,Sophomore,t5,hair / dress / dye,1,27,0.037037
2024,K - Diversity & Inclusion,burn_status,Sophomore,t0,white / male / art,6,27,0.222222
2024,K - Diversity & Inclusion,burn_status,Sophomore,t8,white / skin / accent,1,27,0.037037
2024,K - Diversity & Inclusion,burn_status,Unknown,t0,white / male / art,5,21,0.238095
2024,K - Diversity & Inclusion,burn_status,Unknown,t5,hair / dress / dye,1,21,0.047619
2024,K - Diversity & Inclusion,burn_status,Unknown,t8,white / skin / accent,4,21,0.190476
2024,K - Diversity & Inclusion,burn_status,Unknown,t2,others / express / census,3,21,0.142857
2024,K - Diversity & Inclusion,burn_status,Unknown,t7,fun / life / tattoos,2,21,0.095238
2024,K - Diversity & Inclusion,burn_status,Unknown,t1,more / much / way,3,21,0.142857
2024,K - Diversity & Inclusion,burn_status,Unknown,t4,sure / bit / watch,2,21,0.095238
2024,K - Diversity & Inclusion,burn_status,Unknown,t3,look / sometimes / care,1,21,0.047619
2024,K - Diversity & Inclusion,burn_status,Virgin,t5,hair / dress / dye,2,17,0.117647
2024,K - Diversity & Inclusion,burn_status,Virgin,t2,others / express / census,3,17,0.176471
2024,K - Diversity & Inclusion,burn_status,Virgin,t1,more / much / way,2,17,0.117647
2024,K - Diversity & Inclusion,burn_status,Virgin,t7,fun / life / tattoos,3,17,0.176471
2024,K - Diversity & Inclusion,burn_status,Virgin,t0,white / male / art,5,17,0.294118
2024,K - Diversity & Inclusion,burn_status,Virgin,t4,sure / bit / watch,1,17,0.058824
2024,K - Diversity & Inclusion,burn_status,Virgin,t6,sometimes / english / hot,1,17,0.058824
2024,K - Diversity & Inclusion,burn_status,Veteran,t1,more / much / way,6,20,0.3
2024,K - Diversity & Inclusion,burn_status,Veteran,t8,white / skin / accent,1,20,0.05
2024,K - Diversity & Inclusion,burn_status,Veteran,t3,look / sometimes / care,3,20,0.15
2024,K - Diversity & Inclusion,burn_status,Veteran,t6,sometimes / english / hot,1,20,0.05
2024,K - Diversity & Inclusion,burn_status,Veteran,t2,others / express / census,1,20,0.05
2024,K - Diversity & Inclusion,burn_status,Veteran,t0,white / male / art,5,20,0.25
2024,K - Diversity & Inclusion,burn_status,Veteran,t5,hair / dress / dye,3,20,0.15
2024,K - Diversity & Inclusion,gender,F,t4,sure / bit / watch,6,44,0.136364
2024,K - Diversity & Inclusion,gender,F,t5,hair / dress / dye,6,44,0.136364
2024,K - Diversity & Inclusion,gender,F,t6,sometimes / english / hot,4,44,0.090909
2024,K - Diversity & Inclusion,gender,F,t1,more / much / way,5,44,0.113636
2024,K - Diversity & Inclusion,gender,F,t8,white / skin / accent,3,44,0.068182
2024,K - Diversity & Inclusion,gender,F,t3,look / sometimes / care,7,44,0.159091
2024,K - Diversity & Inclusion,gender,F,t2,others / express / census,5,44,0.113636
2024,K - Diversity & Inclusion,gender,F,t0,white / male / art,6,44,0.136364
2024,K - Diversity & Inclusion,gender,F,t7,fun / life / tattoos,2,44,0.045455
2024,K - Diversity & Inclusion,gender,M,t0,white / male / art,14,35,0.4
2024,K - Diversity & Inclusion,gender,M,t5,hair / dress / dye,2,35,0.057143
2024,K - Diversity & Inclusion,gender,M,t2,others / express / census,3,35,0.085714
2024,K - Diversity & Inclusion,gender,M,t3,look / sometimes / care,4,35,0.114286
2024,K - Diversity & Inclusion,gender,M,t7,fun / life / tattoos,2,35,0.057143
2024,K - Diversity & Inclusion,gender,M,t1,more / much / way,6,35,0.171429
2024,K - Diversity & Inclusion,gender,M,t4,sure / bit / watch,1,35,0.028571
2024,K - Diversity & Inclusion,gender,M,t6,sometimes / english / hot,1,35,0.028571
2024,K - Diversity & Inclusion,gender,M,t8,white / skin / accent,2,35,0.057143
2024,K - Diversity & Inclusion,region,US Other,t4,sure / bit / watch,3,41,0.073171
2024,K - Diversity & Inclusion,region,US Other,t0,white / male / art,10,41,0.243902
2024,K - Diversity & Inclusion,region,US Other,t2,others / express / census,2,41,0.04878
2024,K - Diversity & Inclusion,region,US Other,t8,white / skin / accent,4,41,0.097561
2024,K - Diversity & Inclusion,region,US Other,t1,more / much / way,8,41,0.195122
2024,K - Diversity & Inclusion,region,US Other,t7,fun / life / tattoos,2,41,0.04878
2024,K - Diversity & Inclusion,region,US Other,t3,look / sometimes / care,7,41,0.170732
2024,K - Diversity & Inclusion,region,US Other,t6,sometimes / english / hot,2,41,0.04878
2024,K - Diversity & Inclusion,region,US Other,t5,hair / dress / dye,3,41,0.073171
2024,K - Diversity & Inclusion,region,Local/West,t5,hair / dress / dye,5,50,0.1
2024,K - Diversity & Inclusion,region,Local/West,t2,others / express / census,9,50,0.18
2024,K - Diversity & Inclusion,region,Local/West,t3,look / sometimes / care,7,50,0.14
2024,K - Diversity & Inclusion,region,Local/West,t6,sometimes / english / hot,4,50,0.08
2024,K - Diversity & Inclusion,region,Local/West,t1,more / much / way,5,50,0.1
2024,K - Diversity & Inclusion,region,Local/West,t0,white / male / art,11,50,0.22
2024,K - Diversity & Inclusion,region,Local/West,t7,fun / life / tattoos,2,50,0.04
2024,K - Diversity & Inclusion,region,Local/West,t4,sure / bit / watch,5,50,0.1
2024,K - Diversity & Inclusion,region,Local/West,t8,white / skin / accent,2,50,0.04
2024,K - Diversity & Inclusion,age_band,30s,t4,sure / bit / watch,5,38,0.131579
2024,K - Diversity & Inclusion,age_band,30s,t0,white / male / art,9,38,0.236842
2024,K - Diversity & Inclusion,age_band,30s,t5,hair / dress / dye,3,38,0.078947
2024,K - Diversity & Inclusion,age_band,30s,t2,others / express / census,6,38,0.157895
2024,K - Diversity & Inclusion,age_band,30s,t6,sometimes / english / hot,2,38,0.052632
2024,K - Diversity & Inclusion,age_band,30s,t1,more / much / way,3,38,0.078947
2024,K - Diversity & Inclusion,age_band,30s,t8,white / skin / accent,4,38,0.105263
2024,K - Diversity & Inclusion,age_band,30s,t3,look / sometimes / care,5,38,0.131579
2024,K - Diversity & Inclusion,age_band,30s,t7,fun / life / tattoos,1,38,0.026316
2024,K - Diversity & Inclusion,age_band,40s,t5,hair / dress / dye,2,20,0.1
2024,K - Diversity & Inclusion,age_band,40s,t2,others / express / census,3,20,0.15
2024,K - Diversity & Inclusion,age_band,40s,t1,more / much / way,5,20,0.25
2024,K - Diversity & Inclusion,age_band,40s,t7,fun / life / tattoos,1,20,0.05
2024,K - Diversity & Inclusion,age_band,40s,t0,white / male / art,4,20,0.2
2024,K - Diversity & Inclusion,age_band,40s,t4,sure / bit / watch,1,20,0.05
2024,K - Diversity & Inclusion,age_band,40s,t6,sometimes / english / hot,2,20,0.1
2024,K - Diversity & Inclusion,age_band,40s,t3,look / sometimes / care,2,20,0.1
2024,K - Diversity & Inclusion,age_band,<30,t8,white / skin / accent,2,19,0.105263
2024,K - Diversity & Inclusion,age_band,<30,t7,fun / life / tattoos,3,19,0.157895
2024,K - Diversity & Inclusion,age_band,<30,t6,sometimes / english / hot,2,19,0.105263
2024,K - Diversity & Inclusion,age_band,<30,t3,look / sometimes / care,4,19,0.210526
2024,K - Diversity & Inclusion,age_band,<30,t5,hair / dress / dye,1,19,0.052632
2024,K - Diversity & Inclusion,age_band,<30,t1,more / much / way,2,19,0.105263
2024,K - Diversity & Inclusion,age_band,<30,t2,others / express / census,1,19,0.052632
2024,K - Diversity & Inclusion,age_band,<30,t0,white / male / art,4,19,0.210526
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t0,white / male / art,6,19,0.315789
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t2,others / express / census,2,19,0.105263
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t7,fun / life / tattoos,2,19,0.105263
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t3,look / sometimes / care,2,19,0.105263
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t1,more / much / way,3,19,0.157895
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t5,hair / dress / dye,1,19,0.052632
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t4,sure / bit / watch,1,19,0.052632
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t6,sometimes / english / hot,1,19,0.052632
2024,K - Diversity & Inclusion,genderxregion,M | US Other,t8,white / skin / accent,1,19,0.052632
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t5,hair / dress / dye,4,27,0.148148
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t6,sometimes / english / hot,3,27,0.111111
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t1,more / much / way,3,27,0.111111
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t3,look / sometimes / care,5,27,0.185185
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t2,others / express / census,5,27,0.185185
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t4,sure / bit / watch,4,27,0.148148
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t0,white / male / art,1,27,0.037037
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t7,fun / life / tattoos,1,27,0.037037
2024,K - Diversity & Inclusion,genderxregion,F | Local/West,t8,white / skin / accent,1,27,0.037037
2024,G - Drinking & Smoking,burn_status,Unknown,t6,little / drink / smoke,5,27,0.185185
2024,G - Drinking & Smoking,burn_status,Unknown,t0,smoke / weed / drink,5,27,0.185185
2024,G - Drinking & Smoking,burn_status,Unknown,t1,all / shade / impact,9,27,0.333333
2024,G - Drinking & Smoking,burn_status,Unknown,t2,more / fun / drinking,2,27,0.074074
2024,G - Drinking & Smoking,burn_status,Unknown,t3,cannabis / alcohol / daily,3,27,0.111111
2024,G - Drinking & Smoking,burn_status,Unknown,t5,less / smoking / play,2,27,0.074074
2024,G - Drinking & Smoking,burn_status,Unknown,t7,same / much / vape,1,27,0.037037
2024,G - Drinking & Smoking,burn_status,Sophomore,t7,same / much / vape,7,30,0.233333
2024,G - Drinking & Smoking,burn_status,Sophomore,t0,smoke / weed / drink,6,30,0.2
2024,G - Drinking & Smoking,burn_status,Sophomore,t2,more / fun / drinking,4,30,0.133333
2024,G - Drinking & Smoking,burn_status,Sophomore,t3,cannabis / alcohol / daily,1,30,0.033333
2024,G - Drinking & Smoking,burn_status,Sophomore,t6,little / drink / smoke,7,30,0.233333
2024,G - Drinking & Smoking,burn_status,Sophomore,t5,less / smoking / play,2,30,0.066667
2024,G - Drinking & Smoking,burn_status,Sophomore,t1,all / shade / impact,2,30,0.066667
2024,G - Drinking & Smoking,burn_status,Sophomore,t4,recreation / change / legal,1,30,0.033333
2024,G - Drinking & Smoking,burn_status,Elder,t7,same / much / vape,2,18,0.111111
2024,G - Drinking & Smoking,burn_status,Elder,t2,more / fun / drinking,3,18,0.166667
2024,G - Drinking & Smoking,burn_status,Elder,t1,all / shade / impact,7,18,0.388889
2024,G - Drinking & Smoking,burn_status,Elder,t6,little / drink / smoke,2,18,0.111111
2024,G - Drinking & Smoking,burn_status,Elder,t0,smoke / weed / drink,3,18,0.166667
2024,G - Drinking & Smoking,burn_status,Elder,t4,recreation / change / legal,1,18,0.055556
2024,G - Drinking & Smoking,burn_status,Veteran,t1,all / shade / impact,7,25,0.28
2024,G - Drinking & Smoking,burn_status,Veteran,t0,smoke / weed / drink,4,25,0.16
2024,G - Drinking & Smoking,burn_status,Veteran,t2,more / fun / drinking,3,25,0.12
2024,G - Drinking & Smoking,burn_status,Veteran,t3,cannabis / alcohol / daily,1,25,0.04
2024,G - Drinking & Smoking,burn_status,Veteran,t6,little / drink / smoke,2,25,0.08
2024,G - Drinking & Smoking,burn_status,Veteran,t5,less / smoking / play,3,25,0.12
2024,G - Drinking & Smoking,burn_status,Veteran,t7,same / much / vape,3,25,0.12
2024,G - Drinking & Smoking,burn_status,Veteran,t4,recreation / change / legal,2,25,0.08
2024,G - Drinking & Smoking,burn_status,Virgin,t2,more / fun / drinking,7,37,0.189189
2024,G - Drinking & Smoking,burn_status,Virgin,t0,smoke / weed / drink,5,37,0.135135
2024,G - Drinking & Smoking,burn_status,Virgin,t5,less / smoking / play,9,37,0.243243
2024,G - Drinking & Smoking,burn_status,Virgin,t1,all / shade / impact,5,37,0.135135
2024,G - Drinking & Smoking,burn_status,Virgin,t6,little / drink / smoke,3,37,0.081081
2024,G - Drinking & Smoking,burn_status,Virgin,t4,recreation / change / legal,4,37,0.108108
2024,G - Drinking & Smoking,burn_status,Virgin,t3,cannabis / alcohol / daily,3,37,0.081081
2024,G - Drinking & Smoking,burn_status,Virgin,t7,same / much / vape,1,37,0.027027
2024,G - Drinking & Smoking,gender,F,t6,little / drink / smoke,10,53,0.188679
2024,G - Drinking & Smoking,gender,F,t7,same / much / vape,2,53,0.037736
2024,G - Drinking & Smoking,gender,F,t0,smoke / weed / drink,9,53,0.169811
2024,G - Drinking & Smoking,gender,F,t2,more / fun / drinking,10,53,0.188679
2024,G - Drinking & Smoking,gender,F,t5,less / smoking / play,7,53,0.132075
2024,G - Drinking & Smoking,gender,F,t1,all / shade / impact,9,53,0.169811
2024,G - Drinking & Smoking,gender,F,t3,cannabis / alcohol / daily,3,53,0.056604
2024,G - Drinking & Smoking,gender,F,t4,recreation / change / legal,3,53,0.056604
2024,G - Drinking & Smoking,gender,M,t7,same / much / vape,5,52,0.096154
2024,G - Drinking & Smoking,gender,M,t0,smoke / weed / drink,9,52,0.173077
2024,G - Drinking & Smoking,gender,M,t1,all / shade / impact,13,52,0.25
2024,G - Drinking & Smoking,gender,M,t2,more / fun / drinking,7,52,0.134615
2024,G - Drinking & Smoking,gender,M,t3,cannabis / alcohol / daily,3,52,0.057692
2024,G - Drinking & Smoking,gender,M,t6,little / drink / smoke,6,52,0.115385
2024,G - Drinking & Smoking,gender,M,t5,less / smoking / play,5,52,0.096154
2024,G - Drinking & Smoking,gender,M,t4,recreation / change / legal,4,52,0.076923
2024,G - Drinking & Smoking,gender,O,t1,all / shade / impact,8,24,0.333333
2024,G - Drinking & Smoking,gender,O,t6,little / drink / smoke,3,24,0.125
2024,G - Drinking & Smoking,gender,O,t0,smoke / weed / drink,4,24,0.166667
2024,G - Drinking & Smoking,gender,O,t7,same / much / vape,3,24,0.125
2024,G - Drinking & Smoking,gender,O,t2,more / fun / drinking,1,24,0.041667
2024,G - Drinking & Smoking,gender,O,t4,recreation / change / legal,1,24,0.041667
2024,G - Drinking & Smoking,gender,O,t5,less / smoking / play,3,24,0.125
2024,G - Drinking & Smoking,gender,O,t3,cannabis / alcohol / daily,1,24,0.041667
2024,G - Drinking & Smoking,region,Local/West,t6,little / drink / smoke,9,69,0.130435
2024,G - Drinking & Smoking,region,Local/West,t7,same / much / vape,5,69,0.072464
2024,G - Drinking & Smoking,region,Local/West,t0,smoke / weed / drink,19,69,0.275362
2024,G - Drinking & Smoking,region,Local/West,t1,all / shade / impact,14,69,0.202899
2024,G - Drinking & Smoking,region,Local/West,t2,more / fun / drinking,9,69,0.130435
2024,G - Drinking & Smoking,region,Local/West,t5,less / smoking / play,4,69,0.057971
2024,G - Drinking & Smoking,region,Local/West,t3,cannabis / alcohol / daily,4,69,0.057971
2024,G - Drinking & Smoking,region,Local/West,t4,recreation / change / legal,5,69,0.072464
2024,G - Drinking & Smoking,region,US Other,t7,same / much / vape,6,55,0.109091
2024,G - Drinking & Smoking,region,US Other,t1,all / shade / impact,15,55,0.272727
2024,G - Drinking & Smoking,region,US Other,t2,more / fun / drinking,8,55,0.145455
2024,G - Drinking & Smoking,region,US Other,t6,little / drink / smoke,7,55,0.127273
2024,G - Drinking & Smoking,region,US Other,t5,less / smoking / play,11,55,0.2
2024,G - Drinking & Smoking,region,US Other,t4,recreation / change / legal,3,55,0.054545
2024,G - Drinking & Smoking,region,US Other,t3,cannabis / alcohol / daily,3,55,0.054545
2024,G - Drinking & Smoking,region,US Other,t0,smoke / weed / drink,2,55,0.036364
2024,G - Drinking & Smoking,age_band,40s,t6,little / drink / smoke,4,27,0.148148
2024,G - Drinking & Smoking,age_band,40s,t7,same / much / vape,4,27,0.148148
2024,G - Drinking & Smoking,age_band,40s,t1,all / shade / impact,5,27,0.185185
2024,G - Drinking & Smoking,age_band,40s,t0,smoke / weed / drink,1,27,0.037037
2024,G - Drinking & Smoking,age_band,40s,t2,more / fun / drinking,4,27,0.148148
2024,G - Drinking & Smoking,age_band,40s,t5,less / smoking / play,5,27,0.185185
2024,G - Drinking & Smoking,age_band,40s,t4,recreation / change / legal,3,27,0.111111
2024,G - Drinking & Smoking,age_band,40s,t3,cannabis / alcohol / daily,1,27,0.037037
2024,G - Drinking & Smoking,age_band,30s,t7,same / much / vape,6,57,0.105263
2024,G - Drinking & Smoking,age_band,30s,t0,smoke / weed / drink,12,57,0.210526
2024,G - Drinking & Smoking,age_band,30s,t1,all / shade / impact,11,57,0.192982
2024,G - Drinking & Smoking,age_band,30s,t2,more / fun / drinking,10,57,0.175439
2024,G - Drinking & Smoking,age_band,30s,t6,little / drink / smoke,7,57,0.122807
2024,G - Drinking & Smoking,age_band,30s,t3,cannabis / alcohol / daily,3,57,0.052632
2024,G - Drinking & Smoking,age_band,30s,t5,less / smoking / play,7,57,0.122807
